[Fri, 24 Jul 15 15:22:21 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'profiles' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 15:22:21 +0200][INFO] DESCRIBE `profiles`
[Fri, 24 Jul 15 15:22:22 +0200][INFO] SELECT `profiles`.`uid`, `profiles`.`pid`, `profiles`.`tstamp`, `profiles`.`crdate`, `profiles`.`cruser_id`, `profiles`.`deleted`, `profiles`.`hidden`, `profiles`.`title` FROM `profiles` WHERE `profiles`.`deleted` = 0 AND `profiles`.`hidden` = 0
[Mon, 27 Jul 15 15:36:21 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:36:21 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:36:34 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:36:34 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:36:34 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:36:34 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:36:34 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:36:34 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:36:55 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:36:55 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:36:55 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:36:55 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:36:55 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:36:56 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:37:05 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:05 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:37:05 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:37:05 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:05 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:37:05 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:37:12 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:12 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:37:12 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:37:12 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:12 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:37:12 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:37:23 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:23 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:37:23 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:37:23 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:23 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:37:23 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:37:43 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:43 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:37:43 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:37:43 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:43 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:37:43 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:37:49 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:49 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:37:49 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:37:50 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:50 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:37:50 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:37:57 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:57 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:37:57 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:37:57 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:37:57 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:37:57 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:43:03 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:43:03 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:43:03 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:43:03 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:43:03 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:43:03 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:47:12 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:47:12 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:47:12 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:47:12 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:47:12 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:47:12 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:49:40 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:49:40 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:49:40 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:49:40 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:49:40 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:49:40 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:51:06 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:51:06 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:51:06 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:51:06 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:51:06 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:51:06 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:51:47 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:51:47 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:51:47 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:51:47 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:51:47 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:51:47 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:52:04 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:52:04 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:52:04 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:52:04 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:52:04 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:52:04 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:52:35 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:52:35 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:52:35 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:52:35 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:52:35 +0200][INFO] DESCRIBE `feusers`
[Mon, 27 Jul 15 15:52:35 +0200][INFO] SELECT `feusers`.`uid`, `feusers`.`pid`, `feusers`.`tstamp`, `feusers`.`crdate`, `feusers`.`cruser_id`, `feusers`.`deleted`, `feusers`.`hidden`, `feusers`.`username`, `feusers`.`password`, `feusers`.`first_name`, `feusers`.`last_name`, `feusers`.`title`, `feusers`.`email`, `feusers`.`phone`, `feusers`.`address`, `feusers`.`city`, `feusers`.`zip`, `feusers`.`company`, `feusers`.`profileid`, `feusers`.`usergroup`, `feusers`.`superuser`, `feusers`.`userlanguage`, `feusers`.`image` FROM `feusers` WHERE `feusers`.`deleted` = 0 AND `feusers`.`usergroup` = 2
[Mon, 27 Jul 15 15:55:52 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:55:52 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 15:55:52 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 15:55:52 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'feusers' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 15:55:52 +0200][INFO] DESCRIBE `feusers`
